index,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB,gdpGBP,gdpUSD,Value_GBP,Value_USA,liborUSD,liborGBP
2023-12-23,1.471037,0.907647,1.589052,0.787302,4.859431,1.327045,7.129836,6.770557,7.81401,83.210564,142.370494,4.630186,16.97767,10.202659,18.476574,1.324319,1298.536749,325.860358,10.005236,0.855718,31.104958,34.577858,3563992.338368,99.75476,100.4912,-2.506553,-2.901892,5.434836822429906,5.287127058823529
2023-12-24,1.471283,0.90912,1.589084,0.787909,4.854397,1.327287,7.129781,6.770377,7.812562,83.141042,142.45659,4.630056,16.979611,10.20282,18.465873,1.323831,1297.502789,325.860358,10.000141,0.856018,31.105061,34.574998,3569726.415519,99.75476,100.4912,-2.506553,-2.901892,5.436634953271028,5.291058496732026
2023-12-25,1.469567,0.906443,1.58765,0.787673,4.887397,1.325445,7.122302,6.765509,7.81067,83.14136,142.465965,4.631951,17.009705,10.20104,18.475695,1.324374,1296.96831,326.095454,10.064453,0.856441,31.137367,34.625935,3576888.723179,99.75476,100.4912,-2.506553,-2.901892,5.438433084112149,5.294989934640523
2023-12-26,1.4674,0.906201,1.582201,0.786874,4.827139,1.32088,7.129875,6.755905,7.810241,83.130655,142.49075,4.637239,16.97238,10.188466,18.648891,1.323636,1295.903725,325.801515,10.030082,0.855194,30.948081,34.588396,3576794.298255,99.75476,100.4912,-2.506553,-2.901892,5.440231214953271,5.29892137254902
2023-12-27,1.461317,0.899952,1.576889,0.781538,4.832104,1.320264,7.137063,6.709329,7.809826,83.273498,142.060583,4.631796,16.918049,10.07502,18.369225,1.32006,1293.045403,323.623854,9.928704,0.841805,30.916588,34.298193,3573283.207178,99.75476,100.4912,-2.506553,-2.901892,5.442029345794392,5.302852810457517
2023-12-28,1.461498,0.90327,1.576466,0.784894,4.85129,1.320396,7.10642,6.732711,7.81514,83.171795,141.10315,4.613866,16.906962,10.173966,18.513625,1.318699,1288.325448,324.025377,9.975912,0.839801,30.717573,34.185856,3576200.525743,99.75476,100.4912,-2.506553,-2.901892,5.443827476635514,5.3067842483660135
2023-12-29,1.465076,0.904203,1.578052,0.785015,4.852098,1.32047,7.084601,6.740104,7.811188,83.21679,140.93999,4.593523,16.905297,10.126156,18.271322,1.319679,1297.727576,323.927239,10.05198,0.840832,30.660115,34.370578,3586527.844658,99.75476,100.4912,-2.506553,-2.901892,5.445625607476635,5.31071568627451
2023-12-30,1.467631,0.905112,1.581077,0.785067,4.851764,1.325168,7.087423,6.751223,7.809646,83.193817,141.032729,4.589478,16.954863,10.211508,18.301896,1.31991,1294.873885,323.919951,10.079367,0.841204,30.719039,34.362454,3585150.198452,99.75476,100.4912,-2.506553,-2.901892,5.447423738317757,5.314647124183007
2023-12-31,1.46957,0.905882,1.581017,0.785392,4.853352,1.324407,7.097132,6.752295,7.808717,83.191382,140.994261,4.589275,16.926478,10.261481,18.300704,1.319574,1294.961137,323.919951,10.080619,0.841345,30.712662,34.226518,3584599.849886,99.75476,100.4912,-2.506553,-2.901892,5.449221869158878,5.318578562091504
2024-01-01,1.467806,0.905187,1.583255,0.786705,4.852556,1.31922,7.085987,6.762808,7.817993,83.282718,141.031696,4.594937,16.968847,10.172863,18.31247,1.321192,1294.487206,323.894886,10.097698,0.841357,30.697895,34.381481,3587972.932726,99.75476,100.4912,-2.506553,-2.901892,5.45102,5.32251
2024-01-02,1.476936,0.912641,1.597142,0.791691,4.896127,1.331003,7.113861,6.804215,7.815205,83.265817,141.897955,4.604076,17.018485,10.322345,18.546702,1.326277,1311.525933,322.081283,10.19719,0.848416,30.916289,34.255723,3590892.176951,99.75476,100.4912,-2.506553,-2.901892,5.450534193548386,5.322637419354839
2024-01-03,1.488243,0.916749,1.604287,0.791144,4.923294,1.335932,7.125757,6.837119,7.807977,83.303676,143.553022,4.631084,17.064197,10.366385,18.749991,1.329855,1311.90748,322.655718,10.304419,0.852372,31.081452,34.525899,3582024.965393,99.75476,100.4912,-2.506553,-2.901892,5.450048387096774,5.322764838709678
2024-01-04,1.490292,0.912684,1.604605,0.787988,4.914203,1.335668,7.133063,6.807217,7.808065,83.235156,144.591067,4.634369,17.048582,10.30004,18.705283,1.329178,1314.06299,322.793456,10.209746,0.850335,31.09314,34.533309,3586456.203998,99.75476,100.4912,-2.506553,-2.901892,5.449562580645161,5.322892258064517
2024-01-05,1.488226,0.912839,1.599553,0.785179,4.875549,1.333344,7.123645,6.808132,7.809409,83.122388,144.529615,4.647827,16.915873,10.283212,18.677274,1.328966,1312.340076,322.515521,10.236035,0.848893,30.978963,34.678655,3598460.626055,99.75476,100.4912,-2.506553,-2.901892,5.449076774193548,5.323019677419355
2024-01-06,1.490562,0.913205,1.602341,0.785907,4.880957,1.336167,7.104067,6.818112,7.811431,83.166367,144.581381,4.652277,16.886012,10.302676,18.685849,1.330146,1314.300739,321.739219,10.253268,0.849745,30.992838,34.63891,3595221.299037,99.75476,100.4912,-2.506553,-2.901892,5.448590967741935,5.323147096774194
2024-01-07,1.490244,0.914306,1.602304,0.786193,4.875648,1.336318,7.13229,6.816391,7.811368,83.112398,144.627383,4.64828,16.880617,10.299812,18.69915,1.329638,1314.526992,321.560045,10.254929,0.849939,30.997115,34.679292,3593614.700107,99.75476,100.4912,-2.506553,-2.901892,5.448105161290322,5.3232745161290325
2024-01-08,1.488599,0.911139,1.600321,0.783532,4.87559,1.336495,7.120325,6.794746,7.807053,83.034991,143.909105,4.652123,16.80937,10.358613,18.572259,1.327905,1314.032671,322.384019,10.220184,0.846776,30.952944,34.899479,3595949.028453,99.75476,100.4912,-2.506553,-2.901892,5.447619354838709,5.323401935483871
2024-01-09,1.494661,0.914533,1.602437,0.786323,4.897045,1.338699,7.127981,6.820198,7.815824,83.097584,144.3655,4.64335,16.941496,10.347834,18.654869,1.329811,1319.872256,322.45285,10.249959,0.851527,31.087334,34.911183,3588914.254599,99.75476,100.4912,-2.506553,-2.901892,5.447133548387097,5.32352935483871
2024-01-10,1.494619,0.912492,1.607147,0.785688,4.894876,1.338106,7.156873,6.804641,7.819773,83.013744,145.697762,4.642523,16.992274,10.354988,18.67897,1.332066,1319.705799,322.82345,10.236959,0.851578,31.119387,35.089545,3588288.841241,99.75476,100.4912,-2.506553,-2.901892,5.446647741935483,5.323656774193549
2024-01-11,1.503129,0.914,1.610712,0.786837,4.883438,1.344092,7.131398,6.816064,7.818848,83.096175,146.038253,4.645501,16.988042,10.35741,18.700073,1.33378,1319.425873,322.77092,10.303811,0.855705,31.098559,35.219936,3588381.465872,99.75476,100.4912,-2.506553,-2.901892,5.446161935483871,5.323784193548387
2024-01-12,1.4943,0.91241,1.600467,0.784578,4.852854,1.339965,7.135631,6.804115,7.81958,82.823486,144.835804,4.645998,16.858932,10.287204,18.627793,1.331264,1311.591354,322.487748,10.276258,0.852201,31.093792,34.93961,3591003.622005,99.75476,100.4912,-2.506553,-2.901892,5.4456761290322575,5.323911612903226
2024-01-13,1.496118,0.912727,1.601641,0.784354,4.854628,1.340779,7.144997,6.810801,7.820145,82.869116,144.881579,4.646636,16.870047,10.299491,18.595716,1.331929,1313.80568,322.14077,10.269,0.85252,31.116803,34.914155,3588628.095393,99.75476,100.4912,-2.506553,-2.901892,5.445190322580645,5.324039032258065
2024-01-14,1.49594,0.913912,1.601522,0.784254,4.854663,1.340526,7.157347,6.810942,7.821391,82.870627,144.878467,4.646751,16.86585,10.333836,18.614784,1.331686,1313.86206,321.436449,10.284869,0.85255,31.12036,34.937207,3591570.456451,99.75476,100.4912,-2.506553,-2.901892,5.444704516129032,5.3241664516129035
2024-01-15,1.501372,0.913479,1.612989,0.785639,4.872666,1.343676,7.120821,6.81275,7.821994,82.820072,145.768253,4.669196,16.89844,10.361835,18.690699,1.333564,1321.84086,321.972623,10.318602,0.855057,31.278443,34.994563,3595780.041265,99.75476,100.4912,-2.506553,-2.901892,5.444218709677419,5.324293870967742
2024-01-16,1.516044,0.919189,1.626998,0.79025,4.915598,1.347365,7.139214,6.855632,7.826293,83.089336,147.010602,4.691759,17.153786,10.455966,18.93475,1.341897,1338.694677,321.701657,10.424216,0.860599,31.475249,35.381494,3592942.385291,99.75476,100.4912,-2.506553,-2.901892,5.443732903225806,5.324421290322581
2024-01-17,1.529555,0.920987,1.639114,0.789552,4.928465,1.352408,7.14597,6.868437,7.821587,83.170779,148.390077,4.717257,17.270686,10.529883,19.109371,1.346281,1347.674432,320.97379,10.477587,0.866785,31.613187,35.662374,3600090.314877,99.75476,100.4912,-2.506553,-2.901892,5.4432470967741935,5.324548709677419
2024-01-18,1.523697,0.920646,1.638049,0.788341,4.945236,1.350417,7.144483,6.864472,7.820908,83.162921,148.164978,4.717599,17.20643,10.529462,18.925997,1.344488,1339.064162,321.222119,10.489713,0.868575,31.549273,35.634045,3601609.780222,99.75476,100.4912,-2.506553,-2.901892,5.44276129032258,5.324676129032258
2024-01-19,1.519763,0.918548,1.639246,0.788951,4.928776,1.347075,7.137439,6.850337,7.81887,83.1138,148.211601,4.716421,17.119563,10.515543,19.032478,1.341984,1336.897464,320.593509,10.47318,0.869465,31.438108,35.532379,3609309.222899,99.75476,100.4912,-2.506553,-2.901892,5.442275483870968,5.324803548387097
2024-01-20,1.516728,0.91668,1.63451,0.787151,4.928526,1.344529,7.137393,6.844585,7.816907,83.111201,148.141979,4.716352,17.098282,10.47503,19.014724,1.340745,1335.537301,320.609786,10.463311,0.868294,31.42294,35.531666,3606727.117439,99.75476,100.4912,-2.506553,-2.901892,5.441789677419354,5.324930967741936
2024-01-21,1.516483,0.918792,1.636357,0.787213,4.931037,1.343565,7.116508,6.843791,7.817509,83.12672,148.159351,4.716781,17.125753,10.477782,19.003737,1.340525,1335.286279,320.609786,10.461555,0.868285,31.419225,35.554187,3605478.45521,99.75476,100.4912,-2.506553,-2.901892,5.441303870967742,5.3250583870967745
2024-01-22,1.518664,0.917953,1.639089,0.785782,4.981796,1.345478,7.17565,6.846285,7.818141,83.104043,147.965308,4.717349,17.14308,10.494525,19.188894,1.341232,1340.168172,320.022551,10.442025,0.868685,31.370039,35.603867,3609664.467052,99.75476,100.4912,-2.506553,-2.901892,5.440818064516129,5.325185806451613
2024-01-23,1.523075,0.923482,1.647322,0.790002,4.974205,1.348612,7.140073,6.88558,7.822001,83.147046,148.561196,4.726265,17.35718,10.538526,19.063496,1.341896,1339.726346,319.632457,10.502675,0.87192,31.433155,35.739555,3605672.325315,99.75476,100.4912,-2.506553,-2.901892,5.440332258064516,5.325313225806451
2024-01-24,1.514969,0.917387,1.632468,0.784222,4.919839,1.347979,7.133414,6.840131,7.817957,83.132543,147.313169,4.732165,17.163548,10.443949,18.889991,1.338065,1330.308682,318.498616,10.41656,0.863235,31.319349,35.645514,3605467.830718,99.75476,100.4912,-2.506553,-2.901892,5.439846451612903,5.32544064516129
2024-01-25,1.519949,0.92286,1.636262,0.787656,4.92823,1.349228,7.139562,6.878837,7.81783,83.10907,147.719377,4.728941,17.237158,10.466599,18.916221,1.341127,1336.663828,318.664457,10.449827,0.867523,31.353945,35.770637,3607809.466924,99.75476,100.4912,-2.506553,-2.901892,5.43936064516129,5.325568064516129
2024-01-26,1.518328,0.92031,1.638608,0.786296,4.914481,1.345657,7.151098,6.860252,7.813684,83.105688,147.943683,4.727724,17.150156,10.410142,18.766009,1.339926,1334.569316,317.768278,10.425116,0.86341,31.250905,35.602108,3607353.3368,99.75476,100.4912,-2.506553,-2.901892,5.438874838709677,5.325695483870968
2024-01-27,1.521074,0.921011,1.642173,0.787116,4.916472,1.345332,7.15823,6.867673,7.815153,83.122123,148.185052,4.7262,17.159824,10.424769,18.784984,1.341496,1337.099143,317.769913,10.456888,0.86401,31.316102,35.616434,3603580.551361,99.75476,100.4912,-2.506553,-2.901892,5.438389032258065,5.325822903225807
2024-01-28,1.520596,0.921187,1.641784,0.787136,4.917213,1.345254,7.171413,6.868515,7.814663,83.130519,148.196921,4.726221,17.159813,10.450938,18.800836,1.341226,1337.077814,317.769913,10.459707,0.8641,31.320218,35.617866,3608268.358713,99.75476,100.4912,-2.506553,-2.901892,5.437903225806451,5.3259503225806455
2024-01-29,1.516751,0.925396,1.636822,0.788641,4.94305,1.344061,7.16286,6.898181,7.813257,83.147811,147.66197,4.733838,17.249227,10.459888,18.801597,1.341407,1334.316969,317.686,10.475885,0.864089,31.241941,35.481412,3611544.901313,99.75476,100.4912,-2.506553,-2.901892,5.437417419354839,5.3260777419354834
2024-01-30,1.516538,0.922216,1.632369,0.788496,4.963837,1.341101,7.149323,6.874635,7.817471,83.1119,147.725652,4.729689,17.18627,10.449176,18.816801,1.339907,1331.195569,317.065088,10.408701,0.86247,31.153775,35.413163,3612652.330365,99.75476,100.4912,-2.506553,-2.901892,5.4369316129032255,5.326205161290322
2024-01-31,1.51533,0.921203,1.62739,0.785474,4.938962,1.338564,7.128954,6.866997,7.817522,83.031086,146.26133,4.729537,17.179048,10.458108,18.655738,1.337082,1329.539593,315.468674,10.348334,0.858746,31.194659,35.368306,3612745.32141,99.75476,100.4912,-2.506553,-2.901892,5.436445806451613,5.326332580645161
2024-02-01,1.522934,0.920376,1.630278,0.785825,4.919647,1.33819,7.156337,6.860283,7.819398,82.963015,146.152438,4.729801,17.102784,10.421664,18.573203,1.336804,1330.753974,313.231349,10.391307,0.857789,31.29319,35.328375,3615638.104849,99.75476,100.4912,-2.506553,-2.901892,5.43596,5.32646
2024-02-02,1.536338,0.927178,1.649059,0.792083,4.970815,1.346135,7.190913,6.911792,7.820597,83.02409,148.549732,4.720514,17.161894,10.625845,18.919659,1.343667,1338.700473,312.088474,10.498147,0.867685,31.395141,35.578879,3620319.153966,99.75476,100.4912,-2.506553,-2.901892,5.436095517241379,5.3262
2024-02-03,1.534587,0.926189,1.648943,0.791706,4.969204,1.346406,7.189774,6.908487,7.820577,83.00274,148.344836,4.716741,17.123833,10.602253,18.895666,1.342599,1338.563377,312.079804,10.502586,0.866906,31.417907,35.564898,3615209.862393,99.75476,100.4912,-2.506553,-2.901892,5.436231034482758,5.32594
2024-02-04,1.529822,0.923063,1.649119,0.791598,4.970499,1.346096,7.167003,6.909878,7.820636,82.992974,148.380099,4.716754,17.124562,10.552327,18.828777,1.343553,1338.549674,310.939638,10.493365,0.866957,31.418258,35.500025,3614985.072037,99.75476,100.4912,-2.506553,-2.901892,5.436366551724138,5.32568
2024-02-05,1.544012,0.931484,1.653464,0.798089,5.002255,1.353667,7.153021,6.9474,7.821796,83.062152,148.800032,4.75011,17.170363,10.702376,19.05434,1.347721,1335.240697,312.711201,10.618635,0.871185,31.424126,35.820759,3621482.574195,99.75476,100.4912,-2.506553,-2.901892,5.436502068965517,5.32542
2024-02-06,1.534467,0.930074,1.646825,0.794411,4.954115,1.349978,7.142713,6.938646,7.823155,83.063665,148.027356,4.761109,17.029521,10.616394,18.866841,1.344092,1327.049636,314.041293,10.531695,0.870141,31.33159,35.536294,3620544.233416,99.75476,100.4912,-2.506553,-2.901892,5.4366375862068965,5.32516
2024-02-07,1.533171,0.928749,1.637031,0.79192,4.963792,1.347181,7.14841,6.925637,7.819151,82.975651,148.033987,4.761422,17.046133,10.569266,18.905656,1.343339,1328.353426,313.123386,10.47288,0.873155,31.372959,35.571712,3621569.448368,99.75476,100.4912,-2.506553,-2.901892,5.436773103448275,5.3249
2024-02-08,1.541187,0.92825,1.641835,0.792485,4.994098,1.346591,7.170289,6.92004,7.821574,82.986696,149.266804,4.767046,17.123287,10.609497,18.964174,1.347139,1331.379991,313.161641,10.478982,0.873793,31.402331,35.907352,3619438.938304,99.75476,100.4912,-2.506553,-2.901892,5.436908620689655,5.3246400000000005
2024-02-09,1.534776,0.927524,1.62882,0.792002,4.967931,1.348007,7.192842,6.915136,7.820179,83.016635,149.3866,4.76636,17.099855,10.56731,19.040469,1.346708,1333.517194,312.982547,10.469434,0.87512,31.413704,35.953703,3619217.789629,99.75476,100.4912,-2.506553,-2.901892,5.437044137931034,5.32438
2024-02-10,1.532945,0.927362,1.62647,0.791907,4.953195,1.34614,7.195289,6.914446,7.819674,83.026022,149.296265,4.761892,17.094214,10.556561,19.040561,1.346501,1328.996958,312.114522,10.460876,0.874937,31.412352,35.905736,3615330.086047,99.75476,100.4912,-2.506553,-2.901892,5.437179655172414,5.32412
2024-02-11,1.533289,0.927794,1.626527,0.792273,4.953517,1.345987,7.196804,6.914814,7.819773,83.037564,149.252349,4.762197,17.085539,10.546499,19.032534,1.346382,1328.795305,312.112614,10.525581,0.87496,31.402723,35.914941,3615218.161679,99.75476,100.4912,-2.506553,-2.901892,5.437315172413793,5.32386
2024-02-12,1.529808,0.928235,1.629871,0.791868,4.953682,1.343912,7.193452,6.919098,7.820038,82.956631,149.385649,4.769569,17.064867,10.503548,18.938047,1.344302,1329.133324,313.39251,10.418933,0.876011,31.350867,35.913996,3623324.46698,99.75476,100.4912,-2.506553,-2.901892,5.437450689655172,5.3236
2024-02-13,1.548176,0.932918,1.650123,0.793402,4.954052,1.356484,7.192182,6.953946,7.819011,83.086207,150.728357,4.766182,17.210214,10.65966,19.107563,1.350613,1340.134903,313.168825,10.570802,0.886372,31.517659,36.046456,3626209.325284,99.75476,100.4912,-2.506553,-2.901892,5.437586206896552,5.32334
2024-02-14,1.541279,0.931608,1.642638,0.796189,4.96591,1.355157,7.192741,6.944119,7.818659,83.019908,150.505546,4.779968,17.104495,10.584928,19.038398,1.348202,1330.979639,313.184661,10.525578,0.885225,31.446394,36.125885,3627404.524038,99.75476,100.4912,-2.506553,-2.901892,5.437721724137931,5.32308
2024-02-15,1.537101,0.929511,1.638765,0.795132,4.975072,1.349616,7.192984,6.929077,7.819973,83.018999,150.206001,4.781555,17.075607,10.549746,18.974534,1.346817,1332.253354,312.773759,10.469074,0.880955,31.380388,36.094167,3623250.013668,99.75476,100.4912,-2.506553,-2.901892,5.4378572413793105,5.32282
2024-02-16,1.531189,0.928648,1.634915,0.794433,4.970284,1.348453,7.193661,6.922531,7.822237,83.026149,150.3496,4.780425,17.066565,10.516989,18.874048,1.346173,1333.928486,312.614189,10.449873,0.881384,31.385373,36.013697,3622322.434715,99.75476,100.4912,-2.506553,-2.901892,5.437992758620689,5.32256
2024-02-17,1.530712,0.927939,1.632516,0.793676,4.967993,1.348999,7.192796,6.918845,7.822321,83.014172,150.232179,4.779708,17.062075,10.498846,18.862522,1.346859,1331.652675,312.599728,10.442711,0.880599,31.386602,36.007338,3619210.390202,99.75476,100.4912,-2.506553,-2.901892,5.438128275862069,5.3223
2024-02-18,1.531357,0.92803,1.632669,0.793724,4.96773,1.348618,7.192794,6.919283,7.822598,83.016458,150.220886,4.779667,17.05076,10.448818,18.856845,1.346058,1331.593972,312.599728,10.439164,0.880831,31.380407,36.024522,3618824.819324,99.75476,100.4912,-2.506553,-2.901892,5.438263793103448,5.32204
2024-02-19,1.530285,0.928513,1.627989,0.794637,4.961539,1.349204,7.19747,6.921919,7.821162,83.051378,150.179811,4.786357,17.055518,10.496616,18.958788,1.346413,1335.168854,312.13318,10.413183,0.881949,31.41236,36.063083,3628902.170728,99.75476,100.4912,-2.506553,-2.901892,5.438399310344828,5.32178
2024-02-20,1.524616,0.924788,1.619065,0.791046,4.93289,1.351815,7.192115,6.893636,7.820914,82.897928,149.88509,4.792566,17.051401,10.482928,18.913111,1.343352,1333.158844,311.883518,10.352332,0.880621,31.449775,35.965886,3620191.687697,99.75476,100.4912,-2.506553,-2.901892,5.438534827586206,5.3215200000000005
2024-02-21,1.527844,0.924501,1.619803,0.792287,4.928698,1.350603,7.189135,6.891477,7.821066,82.920781,150.298916,4.795155,17.05377,10.480659,18.917437,1.34385,1334.715677,311.435963,10.373039,0.87992,31.539558,35.91429,3624354.674818,99.75476,100.4912,-2.506553,-2.901892,5.438670344827586,5.3212600000000005
2024-02-22,1.527889,0.924703,1.61635,0.790759,4.941103,1.34981,7.194281,6.892755,7.821976,82.889617,150.627703,4.775621,17.138198,10.514208,19.164145,1.343607,1328.426574,311.045279,10.339962,0.881692,31.545313,35.924839,3621833.959093,99.75476,100.4912,-2.506553,-2.901892,5.438805862068966,5.321000000000001
